work_year,country,region,experience_level,job_title,salary_in_usd,employee_residence,company_location,company_size,years_of_experience
2023,United States of America,Americas,SE,Data Analyst,125000,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,265000,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,185000,US,US,M,8
2023,United States of America,Americas,MI,Applied Machine Learning Engineer,130000,US,US,M,3
2022,United States of America,Americas,EN,Data Scientist,168000,US,US,M,2
2023,Spain,Europe,MI,AI Scientist,38631,ES,ES,L,5
2023,United States of America,Americas,SE,Data Analyst,95000,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,85500,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,147100,US,US,M,8
2023,United States of America,Americas,SE,Data Scientist,90700,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,167580,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,87980,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,202000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,135000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,163800,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,126000,US,US,M,8
2023,United States of America,Americas,SE,Machine Learning Engineer,163800,US,US,M,8
2023,United States of America,Americas,SE,Machine Learning Engineer,126000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,104000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,65000,US,US,M,8
2023,United States of America,Americas,SE,Research Engineer,230000,US,US,M,6
2023,United States of America,Americas,SE,Research Engineer,148000,US,US,M,6
2023,Canada,Americas,SE,Machine Learning Engineer,269000,CA,CA,M,8
2023,Canada,Americas,SE,Machine Learning Engineer,158000,CA,CA,M,7
2023,United States of America,Americas,SE,Analytics Engineer,197000,US,US,M,7
2023,United States of America,Americas,SE,Analytics Engineer,106000,US,US,M,7
2023,United States of America,Americas,MI,Deep Learning Engineer,150000,US,US,M,4
2023,United States of America,Americas,MI,Deep Learning Engineer,100000,US,US,M,3
2023,United States of America,Americas,SE,Data Engineer,290000,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,210000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,192000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,172800,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,300240,US,US,M,8
2023,United States of America,Americas,SE,Data Scientist,200160,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,300240,US,US,M,8
2023,United States of America,Americas,SE,Data Scientist,200160,US,US,M,6
2023,United States of America,Americas,SE,Analytics Engineer,175000,US,US,M,6
2023,United States of America,Americas,SE,Analytics Engineer,140000,US,US,M,7
2023,United States of America,Americas,SE,Data Manager,169000,US,US,M,6
2023,United States of America,Americas,SE,Data Manager,100000,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,370000,US,US,M,8
2023,United States of America,Americas,SE,Data Scientist,245000,US,US,M,8
2023,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,115447,GB,GB,L,5
2023,United States of America,Americas,SE,Data Analyst,110000,US,US,S,8
2023,United States of America,Americas,SE,Data Analyst,80000,US,US,S,7
2023,United States of America,Americas,EN,Data Analyst,55000,US,US,M,2
2023,United States of America,Americas,EN,Data Analyst,48000,US,US,M,2
2023,United States of America,Americas,SE,Data Analyst,95000,US,US,M,6
2023,United States of America,Americas,SE,Data Analyst,85000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,137500,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,81500,US,US,M,8
2023,United States of America,Americas,SE,Machine Learning Engineer,323300,US,US,M,7
2023,United States of America,Americas,SE,Machine Learning Engineer,184700,US,US,M,7
2021,Ghana,Africa,MI,AI Scientist,30000,GH,GH,S,3
2023,United States of America,Americas,SE,Machine Learning Engineer,186000,US,US,M,8
2023,United States of America,Americas,SE,Machine Learning Engineer,153088,US,US,M,8
2023,United States of America,Americas,MI,Data Infrastructure Engineer,190000,US,US,M,5
2023,United States of America,Americas,MI,Data Infrastructure Engineer,160000,US,US,M,3
2023,United States of America,Americas,SE,Machine Learning Engineer,200000,US,US,M,7
2023,United States of America,Americas,SE,Machine Learning Engineer,150000,US,US,M,7
2023,United States of America,Americas,MI,Data Infrastructure Engineer,190000,US,US,M,5
2023,United States of America,Americas,MI,Data Infrastructure Engineer,183310,US,US,M,3
2023,United States of America,Americas,SE,Machine Learning Engineer,240000,US,US,M,7
2023,United States of America,Americas,SE,Machine Learning Engineer,180000,US,US,M,8
2023,United States of America,Americas,SE,Machine Learning Engineer,200000,US,US,M,8
2023,United States of America,Americas,SE,Machine Learning Engineer,150000,US,US,M,7
2023,United States of America,Americas,SE,Data Science Manager,299500,US,US,M,7
2023,United States of America,Americas,SE,Data Science Manager,245100,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,144000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,66000,US,US,M,6
2023,United States of America,Americas,MI,Machine Learning Engineer,148500,US,US,M,3
2023,United States of America,Americas,MI,Machine Learning Engineer,126277,US,US,M,5
2023,United States of America,Americas,SE,Data Architect,228000,US,US,M,7
2023,United States of America,Americas,SE,Data Architect,120000,US,US,M,7
2023,United States of America,Americas,SE,Machine Learning Software Engineer,180000,US,US,M,6
2023,United States of America,Americas,SE,Machine Learning Software Engineer,90000,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,126500,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,78000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,180000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,160000,US,US,M,6
2023,United States of America,Americas,SE,Machine Learning Software Engineer,272000,US,US,M,6
2023,United States of America,Americas,SE,Machine Learning Software Engineer,170000,US,US,M,7
2023,United States of America,Americas,MI,Data Analyst,80000,US,US,M,5
2023,United States of America,Americas,MI,Data Analyst,60000,US,US,M,5
2023,United States of America,Americas,SE,Data Engineer,259000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,146000,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,200000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,160000,US,US,M,6
2023,United States of America,Americas,EX,Data Engineer,310000,US,US,M,9
2023,United States of America,Americas,EX,Data Engineer,239000,US,US,M,10
2023,United States of America,Americas,SE,Data Analyst,142000,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,95000,US,US,M,8
2023,United States of America,Americas,SE,Data Scientist,155000,US,US,M,6
2023,United States of America,Americas,SE,Data Scientist,139500,US,US,M,7
2023,United States of America,Americas,MI,Data Engineer,140000,US,US,M,4
2023,United States of America,Americas,MI,Data Engineer,120000,US,US,M,5
2023,United States of America,Americas,SE,Data Engineer,259000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,146000,US,US,M,6
2023,Croatia,Europe,MI,Data Analyst,109371,HR,HR,M,5
2023,Croatia,Europe,MI,Data Analyst,72914,HR,HR,M,4
2023,Poland,Europe,EN,Data Analyst,17779,PL,IN,L,2
2023,Brazil,Americas,EN,Data Scientist,19522,BR,BR,L,2
2023,United States of America,Americas,SE,Data Science Lead,247500,US,US,M,7
2023,United States of America,Americas,SE,Data Science Lead,172200,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,225000,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,156400,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,139500,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,109400,US,US,M,8
2023,United States of America,Americas,MI,Data Engineer,125000,US,US,M,4
2023,United States of America,Americas,MI,Data Engineer,90000,US,US,M,3
2023,France,Europe,SE,Machine Learning Infrastructure Engineer,107309,FR,FR,M,7
2023,France,Europe,SE,Machine Learning Infrastructure Engineer,75116,FR,FR,M,6
2023,United States of America,Americas,SE,Data Scientist,185900,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,129300,US,US,M,7
2023,United States of America,Americas,SE,Machine Learning Engineer,139500,US,US,M,6
2023,United States of America,Americas,SE,Machine Learning Engineer,109400,US,US,M,6
2023,United States of America,Americas,SE,Data Analyst,120000,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,75000,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,169000,US,US,M,8
2023,United States of America,Americas,SE,Data Analyst,110600,US,US,M,8
2023,United States of America,Americas,SE,Machine Learning Engineer,288000,US,US,M,7
2023,United States of America,Americas,SE,Machine Learning Engineer,140000,US,US,M,6
2023,United States of America,Americas,SE,Machine Learning Engineer,288000,US,US,M,8
2023,United States of America,Americas,SE,Machine Learning Engineer,140000,US,US,M,8
2023,United States of America,Americas,MI,Data Engineer,120000,US,US,M,4
2023,United States of America,Americas,MI,Data Engineer,90000,US,US,M,5
2023,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Science Lead,72914,GB,GB,M,3
2023,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Science Lead,60761,GB,GB,M,4
2023,United States of America,Americas,SE,Data Scientist,215050,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,156400,US,US,M,7
2023,United States of America,Americas,SE,Data Architect,198000,US,US,M,6
2023,United States of America,Americas,SE,Data Architect,114000,US,US,M,8
2023,United States of America,Americas,EN,Data Analyst,75000,US,US,M,2
2023,United States of America,Americas,EN,Data Analyst,60000,US,US,M,2
2023,United States of America,Americas,SE,Machine Learning Engineer,204500,US,US,M,7
2023,United States of America,Americas,SE,Machine Learning Engineer,142200,US,US,M,8
2023,United States of America,Americas,SE,Data Scientist,209300,US,US,M,7
2023,United States of America,Americas,SE,Data Scientist,182200,US,US,M,8
2023,United States of America,Americas,SE,Data Manager,140000,US,US,M,8
2023,United States of America,Americas,SE,Data Manager,120000,US,US,M,8
2022,United States of America,Americas,EN,Data Scientist,85000,US,US,M,1
2023,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Machine Learning Engineer,48609,GB,GB,M,5
2023,United Kingdom of Great Britain and Northern Ireland,Europe,EN,Research Engineer,120000,GB,GB,M,2
2023,United Kingdom of Great Britain and Northern Ireland,Europe,EN,Research Engineer,60000,GB,GB,M,1
2023,United States of America,Americas,SE,Machine Learning Engineer,147100,US,US,M,8
2023,United States of America,Americas,SE,Machine Learning Engineer,90700,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,230000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,170000,US,US,M,6
2023,United States of America,Americas,SE,Data Analyst,227000,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,108000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,180000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,160000,US,US,M,6
2023,United States of America,Americas,SE,Data Architect,180000,US,US,M,7
2023,United States of America,Americas,SE,Data Architect,160000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,180000,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,130000,US,US,M,7
2023,Spain,Europe,SE,Data Analyst,55800,ES,ES,M,8
2023,Spain,Europe,SE,Data Analyst,51508,ES,ES,M,6
2023,United States of America,Americas,EN,Data Analyst,60000,US,US,L,1
2023,Kuwait,Asia,EN,Data Analyst,50000,KW,US,L,2
2023,United States of America,Americas,SE,Data Engineer,226700,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,133300,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,252000,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,129000,US,US,M,6
2023,United Kingdom of Great Britain and Northern Ireland,Europe,SE,Big Data Architect,151902,GB,GB,L,6
2023,India,Asia,EN,Data Scientist,9727,IN,IN,L,2
2023,United States of America,Americas,SE,Data Analyst,80000,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,52500,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,250000,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,162500,US,US,M,7
2023,United States of America,Americas,EN,Data Analyst,85000,US,US,M,2
2023,United States of America,Americas,EN,Data Analyst,75000,US,US,M,1
2023,United States of America,Americas,SE,Data Analyst,153600,US,US,M,6
2023,United States of America,Americas,SE,Data Analyst,106800,US,US,M,6
2023,United States of America,Americas,MI,Data Analyst,165000,US,US,M,5
2023,United States of America,Americas,MI,Data Analyst,124000,US,US,M,5
2023,United States of America,Americas,SE,Data Analyst,115934,US,US,M,7
2023,United States of America,Americas,SE,Data Analyst,81666,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,167580,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,87980,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,250000,US,US,M,6
2023,United States of America,Americas,SE,Data Engineer,63000,US,US,M,7
2023,Spain,Europe,SE,Research Scientist,253750,ES,ES,M,7
2023,Spain,Europe,SE,Research Scientist,169200,ES,ES,M,6
2023,Spain,Europe,SE,Research Scientist,253750,ES,ES,M,8
2023,Spain,Europe,SE,Research Scientist,169200,ES,ES,M,6
2023,United States of America,Americas,MI,Data Scientist,170000,US,US,M,5
2023,United States of America,Americas,MI,Data Scientist,120000,US,US,M,4
2023,United States of America,Americas,SE,Data Engineer,124740,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,65488,US,US,M,8
2023,United States of America,Americas,SE,Data Engineer,213580,US,US,M,7
2023,United States of America,Americas,SE,Data Engineer,163625,US,US,M,6
2023,Viet Nam,Asia,EN,Data Engineer,12000,VN,VN,L,2
2022,United States of America,Americas,SE,Machine Learning Software Engineer,375000,US,US,M,6
2023,Ireland,Europe,SE,Data Engineer,101943,IE,IE,M,6
2023,India,Asia,MI,Product Data Analyst,16414,IN,IN,L,5
2023,United States of America,Americas,SE,Machine Learning Engineer,220000,US,US,M,7
2023,United States of America,Americas,SE,Machine Learning Engineer,170000,US,US,M,7
2023,United States of America,Americas,EX,Data Engineer,235000,US,US,M,10
2023,United States of America,Americas,EX,Data Engineer,210000,US,US,M,10
